name,arabidopsis_gene,isTF,isTR,gene_annotation
LOC111998275,AT3G18430,0,0,No Description available
LOC111998296,AT3G60160,0,0,putative ABC transporter C family member 15
LOC111998297,AT3G20410,0,0,calcium-dependent protein kinase 2
LOC111998299,AT5G05410,1,0,putative dehydration-responsive element-binding protein 2H
LOC111998300,AT1G08840,0,0,DNA replication ATP-dependent helicase/nuclease JHS1
LOC111998301,AT1G05160,0,0,ent-kaurenoic acid oxidase 2
LOC111998302,AT1G02205,0,0,very-long-chain aldehyde decarbonylase CER1
LOC111998306,AT5G58230,0,0,WD-40 repeat-containing protein MSI1
LOC111998307,AT3G09510,0,0,26S proteasome regulatory subunit 7 homolog B
LOC111998310,AT1G76520,0,0,protein PIN-LIKES 3
LOC111998312,AT4G03210,0,0,xyloglucan endotransglucosylase protein 6
LOC111998313,AT1G76520,0,0,protein PIN-LIKES 3
LOC111998315,AT3G17668,0,0,No Description available
LOC111998316,AT3G02760,0,0,"histidine--tRNA ligase, cytoplasmic"
LOC111998328,AT1G14790,0,0,RNA-dependent RNA polymerase 1-like
LOC111998335,AT4G24280,0,0,"stromal 70 kDa heat shock-related protein, chloroplastic"
LOC111998336,AT4G24290,0,0,MACPF domain-containing protein At4g24290
LOC111998344,AT1G09812,0,0,No Description available
LOC111998346,AT1G61580,0,0,large ribosomal subunit protein uL3y
LOC111998348,--,0,0,No Description available
LOC111998357,AT1G62600,0,0,flavin-containing monooxygenase FMO GS-OX-like 4
LOC111998359,AT5G03880,0,0,No Description available
LOC111998363,AT1G62600,0,0,flavin-containing monooxygenase FMO GS-OX-like 4
LOC111998364,AT1G62600,0,0,flavin-containing monooxygenase FMO GS-OX-like 4
LOC111998365,AT3G52720,0,0,"alpha carbonic anhydrase 1, chloroplastic"
LOC111998366,AT5G03870,0,0,No Description available
LOC111998367,AT2G36220,0,0,No Description available
LOC111998379,AT3G05950,0,0,putative germin-like protein 2-1
LOC111998380,AT4G20880,0,0,No Description available
LOC111998382,AT3G12130,1,0,zinc finger CCCH domain-containing protein 14
LOC111998383,AT5G19640,0,0,protein NRT1/ PTR FAMILY 7.1
LOC111998388,AT1G18600,0,0,"RHOMBOID-like protein 12, mitochondrial"
LOC111998389,AT4G05440,0,0,No Description available
LOC111998391,AT1G18600,0,0,"RHOMBOID-like protein 12, mitochondrial"
LOC111998395,AT1G53350,0,0,probable disease resistance RPP8-like protein 2
LOC111998399,AT1G18610,0,0,No Description available
LOC111998400,--,0,0,No Description available
LOC111998401,--,0,0,No Description available
LOC111998402,AT2G27170,0,0,structural maintenance of chromosomes protein 3
LOC111998403,AT5G20950,0,0,No Description available
LOC111998408,--,0,0,No Description available
LOC111998409,AT3G13340,0,0,No Description available
LOC111998411,AT3G13340,0,0,No Description available
LOC111998421,AT5G56170,0,0,GPI-anchored protein LLG1
LOC111998422,AT5G56170,0,0,GPI-anchored protein LLG1
LOC111998424,AT5G56210,0,0,WPP domain-interacting protein 1
LOC111998425,AT1G55690,0,0,phosphatidylinositol/phosphatidylcholine transfer protein SFH13-like
LOC111998426,AT5G56310,0,0,pentatricopeptide repeat-containing protein At5g66520
LOC111998427,AT5G56180,0,0,actin-related protein 8
LOC111998428,AT3G13350,0,1,high mobility group B protein 10
LOC111998429,AT5G56200,1,0,No Description available
LOC111998430,AT3G11470,0,0,No Description available
LOC111998433,--,0,0,No Description available
LOC111998435,AT2G34250,0,0,No Description available
LOC111998437,AT1G55670,0,0,"photosystem I reaction center subunit V, chloroplastic"
LOC111998438,AT1G49890,0,0,QWRF motif-containing protein 2
LOC111998440,AT5G56220,0,0,No Description available
LOC111998443,AT5G52070,0,0,No Description available
LOC111998445,AT3G51895,0,0,sulfate transporter 3.1
LOC111998446,AT1G04190,0,0,No Description available
LOC111998448,--,0,0,No Description available
LOC111998449,AT4G34670,0,0,small ribosomal subunit protein eS1
LOC111998450,AT4G34670,0,0,small ribosomal subunit protein eS1
LOC111998453,AT3G22800,0,0,leucine-rich repeat extensin-like protein 6
LOC111998454,AT4G14490,0,0,FHA domain-containing protein At4g14490
LOC111998456,AT2G44525,0,0,No Description available
LOC111998457,AT3G48310,0,0,phenylacetaldehyde oxime monooxygenase CYP71AN24
LOC111998458,AT3G26330,0,0,cytochrome P450 71A1
LOC111998459,AT4G31160,0,0,DDB1- and CUL4-associated factor homolog 1
LOC111998460,AT4G31150,0,0,No Description available
LOC111998469,AT2G25730,0,0,No Description available
LOC111998471,AT4G24740,0,0,serine/threonine-protein kinase AFC2
LOC111998472,AT4G31180,0,0,"aspartate--tRNA ligase 2, cytoplasmic"
LOC111998475,AT1G13080,0,0,cytochrome P450 71A1-like
LOC111998476,AT5G07900,0,1,No Description available
LOC111998477,AT5G25580,0,0,DDT domain-containing protein DDR4
LOC111998479,AT3G57560,0,0,"acetylglutamate kinase, chloroplastic"
LOC111998480,AT2G44930,0,0,UPF0481 protein At3g47200
LOC111998481,AT4G31140,0,0,"glucan endo-1,3-beta-glucosidase 5"
LOC111998487,AT1G70830,0,0,MLP-like protein 28
LOC111998489,AT1G70820,0,0,No Description available
LOC111998492,AT2G01570,1,0,DELLA protein GAIP
LOC111998493,AT1G70810,0,0,protein C2-DOMAIN ABA-RELATED 7
LOC111998494,AT1G73580,0,0,protein C2-DOMAIN ABA-RELATED 7
LOC111998498,AT1G70780,0,0,No Description available
LOC111998503,AT1G29790,0,0,probable methyltransferase At1g29790
LOC111998504,AT5G46370,0,0,two-pore potassium channel 3
LOC111998505,AT3G54670,0,0,structural maintenance of chromosomes protein 1
LOC111998516,AT1G60970,0,0,coatomer subunit zeta-1
LOC111998517,AT1G29850,0,0,No Description available
LOC111998520,AT1G29810,0,0,"pterin-4-alpha-carbinolamine dehydratase 2, mitochondrial"
LOC111998522,AT3G54670,0,0,structural maintenance of chromosomes protein 1
LOC111998523,AT4G18170,1,0,WRKY transcription factor 28
LOC111998530,AT3G10310,0,0,kinesin-like protein KIN-14L
LOC111998531,AT1G16310,0,0,metal tolerance protein 10-like
LOC111998541,AT4G00585,0,0,No Description available
LOC111998542,AT4G00560,0,0,No Description available
LOC111998544,AT3G22980,0,0,No Description available
LOC111998547,AT4G09670,0,0,No Description available
LOC111998557,AT3G06980,0,0,DEAD-box ATP-dependent RNA helicase 50
LOC111998567,AT4G35160,0,0,xanthohumol 4-O-methyltransferase
LOC111998571,AT4G03415,0,0,probable protein phosphatase 2C 52
LOC111998572,AT2G22500,0,0,mitochondrial uncoupling protein 5
LOC111998573,AT5G65450,0,0,ubiquitin carboxyl-terminal hydrolase 17
LOC111998574,AT4G38090,0,0,No Description available
LOC111998575,AT5G10780,0,0,No Description available
LOC111998576,AT5G10790,0,0,ubiquitin C-terminal hydrolase 22
LOC111998577,AT1G03630,0,0,protochlorophyllide reductase
LOC111998578,AT4G03420,0,0,No Description available
LOC111998579,AT4G32140,0,0,thiamine-repressible mitochondrial transport protein THI74
LOC111998582,--,0,0,No Description available
LOC111998583,AT2G20880,1,0,ethylene-responsive transcription factor ERF054
LOC111998584,AT2G14830,0,0,No Description available
LOC111998585,AT4G35160,0,0,xanthohumol 4-O-methyltransferase
LOC111998586,AT5G65430,0,0,14-3-3-like protein G-BOX factor 14 kappa
LOC111998587,AT5G20050,0,0,probable receptor-like protein kinase At5g20050
LOC111998588,AT2G24940,0,0,probable steroid-binding protein 3
LOC111998591,AT4G38100,0,0,"protein CURVATURE THYLAKOID 1D, chloroplastic"
LOC111998592,AT4G35160,0,0,xanthohumol 4-O-methyltransferase
LOC111998593,AT1G03620,0,0,No Description available
LOC111998596,AT5G10770,0,0,aspartyl protease family protein At5g10770-like
LOC111998606,--,0,0,No Description available
LOC111998608,--,0,0,protein PELPK1
LOC111998609,--,0,0,extensin
LOC111998610,AT4G24610,0,0,No Description available
LOC111998614,AT4G31780,0,0,"probable monogalactosyldiacylglycerol synthase, chloroplastic"
LOC111998616,AT1G03600,0,0,"photosystem II repair protein PSB27-H1, chloroplastic"
LOC111998621,AT3G22240,0,0,protein CYSTEINE-RICH TRANSMEMBRANE MODULE 6
LOC111998624,AT3G01120,0,0,"cystathionine gamma-synthase 1, chloroplastic"
LOC111998625,--,0,0,No Description available
LOC111998627,AT1G14010,0,0,transmembrane emp24 domain-containing protein p24delta7
LOC111998629,AT3G29075,0,0,No Description available
LOC111998630,AT3G29090,0,0,pectinesterase 31
LOC111998631,AT5G15330,0,0,SPX domain-containing protein 4
LOC111998632,AT1G14040,0,0,phosphate transporter PHO1 homolog 3
LOC111998633,AT4G15000,0,0,large ribosomal subunit protein eL27x
LOC111998635,AT5G39530,0,0,No Description available
LOC111998636,AT3G59650,0,0,large ribosomal subunit protein mL43
LOC111998638,AT3G12940,0,0,No Description available
LOC111998642,AT3G52490,0,0,protein SMAX1-LIKE 3
LOC111998643,AT2G36780,0,0,UDP-glycosyltransferase 73C11-like
LOC111998646,AT4G28820,0,0,No Description available
LOC111998647,AT2G36020,0,0,putative HVA22-like protein g
LOC111998651,AT2G38940,0,0,inorganic phosphate transporter 1-4
LOC111998653,AT3G63240,0,0,type I inositol polyphosphate 5-phosphatase 4
LOC111998654,AT5G06290,0,0,"2-Cys peroxiredoxin BAS1, chloroplastic"
LOC111998655,AT2G33180,0,0,No Description available
LOC111998656,AT5G22250,0,0,probable CCR4-associated factor 1 homolog 11
LOC111998657,AT3G28430,0,0,protein TRANSPARENT TESTA 9
LOC111998661,--,0,0,No Description available
LOC111998662,AT2G36000,0,1,"protein SEEDLING LETHAL 1, chloroplastic"
LOC111998663,AT5G06270,0,0,protein GL2-INTERACTING REPRESSOR 1
LOC111998664,AT3G52500,0,0,probable aspartyl protease At4g16563
LOC111998682,AT2G36026,1,0,transcription repressor OFP6
LOC111998683,AT2G36780,0,0,UDP-glycosyltransferase 73C3
LOC111998684,AT2G36010,1,0,transcription factor E2FA
LOC111998686,AT1G68460,0,0,adenylate isopentenyltransferase
LOC111998688,AT3G52500,0,0,probable aspartyl protease At4g16563
LOC111998689,AT3G52560,0,0,ubiquitin-conjugating enzyme E2 variant 1D
LOC111998690,AT4G31940,0,0,cytochrome P450 CYP82D47-like
LOC111998691,--,0,0,No Description available
LOC111998692,AT1G74680,0,0,probable arabinosyltransferase ARAD1
LOC111998693,AT5G62440,0,0,protein EMBRYO DEFECTIVE 514
LOC111998701,AT3G63470,0,0,serine carboxypeptidase-like 40
LOC111998704,AT3G63470,0,0,serine carboxypeptidase-like 40
LOC111998706,AT2G34580,0,0,No Description available
LOC111998707,AT1G74470,0,0,"geranylgeranyl diphosphate reductase, chloroplastic"
LOC111998709,AT1G30070,0,0,No Description available
LOC111998710,AT3G47550,0,0,No Description available
LOC111998711,AT3G47500,1,0,cyclic dof factor 3
LOC111998712,AT1G74670,0,0,gibberellin-regulated protein 6
LOC111998713,AT3G63470,0,0,serine carboxypeptidase-like 40
LOC111998716,AT3G47530,0,0,pentatricopeptide repeat-containing protein At3g47530
LOC111998717,AT1G74460,0,0,GDSL esterase/lipase At1g74460
LOC111998719,AT3G47510,0,0,No Description available
LOC111998720,AT1G18790,1,0,protein RKD2
LOC111998721,AT1G30080,0,0,"glucan endo-1,3-beta-glucosidase 11"
LOC111998722,AT3G47490,0,0,No Description available
LOC111998726,AT1G69690,1,0,transcription factor TCP15
LOC111998727,AT1G69670,0,0,cullin-3A
LOC111998737,AT1G69680,0,0,No Description available
LOC111998738,AT1G26830,0,0,cullin-3A
LOC111998739,AT1G69700,0,0,HVA22-like protein c
LOC111998741,AT4G02840,0,0,small nuclear ribonucleoprotein SmD1b
LOC111998742,AT3G63088,0,0,small polypeptide DEVIL 14
LOC111998743,AT4G02860,0,0,No Description available
LOC111998745,AT4G02860,0,0,No Description available
LOC111998746,AT4G02860,0,0,No Description available
LOC111998747,AT1G03250,0,0,No Description available
LOC111998750,--,0,0,No Description available
LOC111998752,AT1G03220,0,0,probable aspartic proteinase GIP2
LOC111998753,AT2G48150,0,0,probable glutathione peroxidase 4
LOC111998754,AT1G63900,0,0,E3 ubiquitin-protein ligase SP1
LOC111998756,--,0,0,No Description available
LOC111998759,AT1G03290,0,0,No Description available
LOC111998760,AT3G63090,0,0,"protein WHAT'S THIS FACTOR 1 homolog, chloroplastic"
LOC111998762,AT3G28850,0,0,No Description available
LOC111998765,AT3G06190,0,0,No Description available
LOC111998767,AT3G52420,0,0,outer envelope membrane protein 7
LOC111998768,AT2G48120,0,0,"protein PALE CRESS, chloroplastic"
LOC111998769,AT1G03310,0,0,"isoamylase 2, chloroplastic"
LOC111998770,AT4G02860,0,0,No Description available
LOC111998771,AT3G01210,0,0,binding partner of ACD11 1
LOC111998775,AT3G63110,0,0,"adenylate isopentenyltransferase 3, chloroplastic"
LOC111998779,AT5G15500,0,0,ankyrin repeat-containing protein BDA1
LOC111998780,AT3G48770,0,0,No Description available
LOC111998783,AT3G63060,0,0,EID1-like F-box protein 3
LOC111998784,AT1G26945,1,0,transcription factor PRE6
LOC111998785,AT5G64980,1,0,bHLH transcription factor RHL1
LOC111998786,AT3G50845,0,0,protein AE7-like 1
LOC111998787,AT1G63750,0,0,No Description available
LOC111998792,AT2G18360,0,0,No Description available
LOC111998793,AT4G36610,0,0,No Description available
LOC111998795,AT1G75220,0,0,sugar transporter ERD6-like 6
LOC111998796,AT4G36530,0,0,"pheophytinase, chloroplastic"
LOC111998797,AT1G50740,0,0,protein FATTY ACID EXPORT 5
LOC111998798,AT5G54880,0,0,No Description available
LOC111998800,AT4G36550,0,0,U-box domain-containing protein 5
LOC111998801,AT4G36630,0,0,vacuolar sorting protein 39
LOC111998802,AT5G49560,0,0,No Description available
LOC111998810,AT4G36610,0,0,No Description available
LOC111998819,AT3G54640,0,0,tryptophan synthase alpha chain
LOC111998820,AT5G03260,0,0,laccase-11
LOC111998821,AT5G48330,0,0,No Description available
LOC111998823,AT5G66520,0,0,pentatricopeptide repeat-containing protein At5g66520
LOC111998824,AT5G66530,0,0,putative glucose-6-phosphate 1-epimerase
LOC111998826,AT2G18280,1,0,tubby-like F-box protein 5
LOC111998829,AT5G43700,0,1,auxin-induced protein 22D
LOC111998830,AT3G50860,0,0,AP-3 complex subunit sigma
LOC111998831,--,0,0,embryonic protein DC-8
LOC111998832,AT2G18350,1,0,zinc-finger homeodomain protein 6
LOC111998833,AT2G18330,0,0,No Description available
LOC111998834,AT4G39250,1,0,protein RADIALIS-like 3
LOC111998835,AT4G02590,1,0,transcription factor UNE12
LOC111998837,AT2G18390,0,0,ADP-ribosylation factor-like protein 2
LOC111998838,AT1G47720,0,0,"protein OSB2, chloroplastic"
LOC111998839,AT3G54620,1,0,light-inducible protein CPRF2
LOC111998841,AT2G18290,0,0,anaphase-promoting complex subunit 10
LOC111998842,AT5G49555,0,0,No Description available
LOC111998844,AT3G20500,0,0,purple acid phosphatase 18
LOC111998846,--,0,0,No Description available
LOC111998847,AT2G18245,0,0,No Description available
LOC111998848,AT5G66550,0,0,No Description available
LOC111998849,AT3G53010,0,0,probable carbohydrate esterase At4g34215
LOC111998850,AT3G50870,0,0,GATA transcription factor 19
LOC111998851,AT2G18400,0,0,large ribosomal subunit protein uL6m
LOC111998852,AT5G49555,0,0,No Description available
LOC111998854,--,0,0,No Description available
LOC111998855,AT3G54610,0,1,histone acetyltransferase GCN5
LOC111998864,AT3G58190,1,0,LOB domain-containing protein 29
LOC111998867,--,0,0,No Description available
LOC111998868,AT4G37000,0,0,"red chlorophyll catabolite reductase, chloroplastic"
LOC111998869,AT1G06143,0,0,pentatricopeptide repeat-containing protein At1g06143-like
LOC111998871,AT1G72660,0,0,developmentally-regulated G-protein 2
LOC111998872,AT4G36990,1,0,heat shock factor protein HSF24
LOC111998875,AT3G13990,0,0,GBF-interacting protein 1-like
LOC111998876,AT1G11350,0,0,G-type lectin S-receptor-like serine/threonine-protein kinase At1g11300
LOC111998878,AT1G17460,1,0,No Description available
LOC111998879,AT1G50840,0,0,"DNA polymerase I A, chloroplastic/mitochondrial"
LOC111998880,AT1G48170,0,0,No Description available
LOC111998881,AT1G65550,0,0,putative nucleobase-ascorbate transporter 10
LOC111998882,AT3G47860,0,0,chloroplastic lipocalin
LOC111998883,AT4G27060,0,0,microtubule-associated protein TORTIFOLIA1
LOC111998885,AT5G35530,0,0,small ribosomal subunit protein uS3y
LOC111998886,AT2G06530,0,0,vacuolar protein sorting-associated protein 2 homolog 1
LOC111998887,AT5G54850,0,0,No Description available
LOC111998888,AT1G54200,0,0,protein BIG GRAIN 1-like B
LOC111998892,AT3G19270,0,0,abscisic acid 8'-hydroxylase 4
LOC111998894,AT3G50360,0,0,caltractin-like
LOC111998901,AT1G80710,0,0,No Description available
LOC111998905,AT1G50910,0,0,No Description available
LOC111998909,AT1G32120,0,0,No Description available
LOC111998916,AT5G54810,0,0,tryptophan synthase beta chain 1
LOC111998917,AT1G50900,0,0,protein LHCP TRANSLOCATION DEFECT
LOC111998918,AT4G13650,0,0,pentatricopeptide repeat-containing protein At5g39350
LOC111998919,AT3G20550,0,0,FHA domain-containing protein DDL
LOC111998922,AT5G12040,0,0,"omega-amidase, chloroplastic"
LOC111998924,AT5G54840,0,0,septum-promoting GTP-binding protein 1
LOC111998925,AT2G42450,0,0,No Description available
LOC111998928,--,0,0,small nucleolar RNA Z102/R77
LOC111998934,--,0,0,small nucleolar RNA Z102/R77
LOC111998937,AT1G63700,0,0,mitogen-activated protein kinase kinase kinase YODA
LOC111998938,AT4G23420,0,0,"short-chain dehydrogenase TIC 32, chloroplastic"
LOC111998939,AT4G23420,0,0,"short-chain dehydrogenase TIC 32, chloroplastic"
LOC111998942,AT4G27190,0,0,disease resistance protein At4g27190
LOC111998943,AT5G08570,0,0,"pyruvate kinase, cytosolic isozyme"
LOC111998944,AT5G08380,0,0,alpha-galactosidase 1
LOC111998946,--,0,0,No Description available
LOC111998950,AT3G61415,0,0,SKP1-like protein 21
LOC111998951,AT3G47450,0,0,"NO-associated protein 1, chloroplastic/mitochondrial"
LOC111998953,AT5G08400,0,0,No Description available
LOC111998954,AT3G49060,0,0,U-box domain-containing protein 32
LOC111998956,AT3G49055,0,0,No Description available
LOC111998957,AT4G34215,0,0,probable carbohydrate esterase At4g34215
LOC111998958,AT4G25610,1,0,No Description available
LOC111998959,AT5G52420,0,0,No Description available
LOC111998961,AT1G02260,0,0,silicon efflux transporter LSI2
LOC111998973,AT1G65560,0,0,2-alkenal reductase (NADP(+)-dependent)
LOC111998979,AT4G25560,1,0,transcription factor LAF1
LOC111998980,AT5G52390,0,0,No Description available
LOC111998981,--,0,0,No Description available
LOC111998983,AT5G52270,0,0,25.3 kDa vesicle transport protein SEC22-1
LOC111998986,AT4G25550,0,0,pre-mRNA cleavage factor Im 25 kDa subunit 2
LOC111998987,AT3G49000,0,0,No Description available
LOC111998989,AT3G48880,0,0,F-box/LRR-repeat protein At3g48880
LOC111998992,AT3G48900,0,0,single-strand DNA endonuclease 1
LOC111998995,AT4G25570,0,0,transmembrane ascorbate ferrireductase 1
LOC111998997,AT2G25470,0,0,receptor-like protein EIX2
LOC111999002,AT3G48990,0,0,probable CoA ligase CCL9
LOC111999003,AT5G23860,0,0,tubulin beta-1 chain
LOC111999004,AT3G61250,1,0,transcription factor MYB17
LOC111999012,AT5G51300,0,0,No Description available
LOC111999018,AT5G52390,0,0,No Description available
LOC111999020,AT5G52380,0,0,No Description available
LOC111999023,AT4G25540,0,0,DNA mismatch repair protein MSH3
LOC111999024,AT3G48940,0,0,remorin
LOC111999025,--,0,0,No Description available
